PNWCK,VSBCV,1448
MDJUX,ZGRGL,976
UGJXH,PGIEG,699
LOQAF,YEVYY,668
OGWFC,OOQFT,223
XPGXN,QEWBR,98
EMPTY,EMPTY,-1
CYFMZ,XIDRL,1467
ZMXDU,DZFOG,1384
EMPTY,EMPTY,-1
ENSDA,OPUUI,576
MAPVP,PELHL,89
DKCYI,OKYKO,1454
AYMNP,YLLZP,1299
UXAKE,PGXEL,1174
SQBRG,SWEXM,110
LECQT,OIQLO,657
NUFBK,KPHUN,305
KJYNT,JODNT,805
IZWGN,TFHZX,702
YTGVU,EXVKW,1210
MBTSH,JJWDV,257
MEMTD,ZQNYR,398
RPIEW,XZGEG,1239
OCMMY,GWSCG,1484
XUHFK,TWQJJ,208
MNNDW,QAVDV,541
EMPTY,EMPTY,-1
QWSTN,YIUIX,478
UAEFZ,STKAC,3
ZFAHG,YIYGQ,697
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NRKUZ,ORDJN,1375
EMPTY,EMPTY,-1
IOYJR,GOLQP,1297
VJMAS,JIQUS,297
WJTCG,FLDIK,669
CERHF,QXLOH,791
OIBIF,WJGCY,164
JUEPS,JGXVK,547
HHMXT,ZALAD,910
EMPTY,EMPTY,-1
OMQMM,FEZBK,655
NXUED,AWZXD,987
BNHLP,KEXKF,357
XBEFS,KUCXQ,454
LLCHZ,TJHBB,781
VYMHW,WZOIE,1117
ORTJA,ISJJP,1382
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DGWMJ,IAOBV,1437
DGKFZ,KHDZV,393
EMPTY,EMPTY,-1
UCPTU,JKHFJ,1374
SCFLH,IKQQF,627
MWZSW,JKDHT,198
LAABT,LBJUI,300
AWRXV,KRVBE,952
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
AKLXH,NVWGT,394
GZFEM,OZDWD,546
EMPTY,EMPTY,-1
QOXPN,XPQOW,180
IPGPG,VCDHG,145
LBJZZ,JGYNO,613
SJRGN,FMLVT,872
IKHOC,ULPXD,1052
EMPTY,EMPTY,-1
JXESU,YUEFA,1087
ULKVV,RSXXE,633
EMPTY,EMPTY,-1
OAHSR,RLYTT,689
AWMWE,AANKK,1129
CNLHU,HTJCP,295
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XNKIQ,YZLRJ,625
PHSAD,UVVFQ,178
TUDVI,CPARE,468
ELUPG,LMMNI,1292
EMPTY,EMPTY,-1
ZIPBC,IKPJN,1398
CLSAZ,NYUMJ,1334
QHDAI,BQPLW,1490
NFOSD,UWOSF,920
